680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
680  [main] INFO  com.api.ServiceApiApplication - Starting ServiceApiApplication on IFEBIUG8DTWU7X6 with PID 6748 (D:\api\target\classes started by Administrator in D:\api)
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
683  [main] INFO  com.api.ServiceApiApplication - The following profiles are active: dev
969  [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@293a5bf6: startup date [Mon Jul 17 14:21:40 CST 2017]; root of context hierarchy
1014 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
7164 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/health || /health.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(javax.servlet.http.HttpServletRequest,java.security.Principal)
7164 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
7165 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/auditevents || /auditevents.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.boot.actuate.endpoint.mvc.AuditEventsMvcEndpoint.findByPrincipalAndAfterAndType(java.lang.String,java.util.Date,java.lang.String)
7499 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
7504 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Registering beans for JMX exposure on startup
7508 [main] INFO  o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase 0
7510 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
7522 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
7529 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
7532 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
7534 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
7535 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
7538 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
7542 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
7544 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
7545 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
7547 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
7548 [main] INFO  o.s.b.a.e.jmx.EndpointMBeanExporter - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
7560 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
7566 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
7578 [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
7592 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
7596 [main] INFO  com.api.ServiceApiApplication - Started ServiceApiApplication in 7.452 seconds (JVM running for 7.77)
7596 [main] INFO  com.api.ServiceApiApplication - Started ServiceApiApplication in 7.452 seconds (JVM running for 7.77)
7596 [main] INFO  com.api.ServiceApiApplication - SpringBoot Start Success
7596 [main] INFO  com.api.ServiceApiApplication - SpringBoot Start Success
41361 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[.[/service-api] - Initializing Spring FrameworkServlet 'dispatcherServlet'
41361 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
41381 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 20 ms
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - Start running
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - Start running
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/user/login
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/user/login
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - method=POST
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - method=POST
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
41427 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
41429 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.user.UserController.login
41429 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.user.UserController.login
41429 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - args=org.apache.catalina.session.StandardSessionFacade@31c284f5
41429 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - args=org.apache.catalina.session.StandardSessionFacade@31c284f5
41469 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - End run
41469 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - End run
41469 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.user.User@26a94e85, total=0, pages=0, pageNum=0, pageSize=0}
41469 [http-nio-8080-exec-1] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=com.api.model.user.User@26a94e85, total=0, pages=0, pageNum=0, pageSize=0}
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - Start running
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=GET
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - method=GET
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=2
45817 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - args=2
45823 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
45823 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - End run
45823 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@4c370be4], total=0, pages=0, pageNum=0, pageSize=0}
45823 [http-nio-8080-exec-2] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@4c370be4], total=0, pages=0, pageNum=0, pageSize=0}
54565 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
54565 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - Start running
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - method=GET
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - method=GET
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - args=2
54566 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - args=2
54567 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - End run
54567 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - End run
54567 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@545f4ac2], total=0, pages=0, pageNum=0, pageSize=0}
54567 [http-nio-8080-exec-3] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@545f4ac2], total=0, pages=0, pageNum=0, pageSize=0}
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - Start running
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=GET
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - method=GET
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=2
56197 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - args=2
56199 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
56199 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - End run
56199 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@2d5ff154], total=0, pages=0, pageNum=0, pageSize=0}
56199 [http-nio-8080-exec-4] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@2d5ff154], total=0, pages=0, pageNum=0, pageSize=0}
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - Start running
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - method=GET
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - args=2
56487 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - args=2
56489 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - End run
56489 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - End run
56489 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@6bdcc4a8], total=0, pages=0, pageNum=0, pageSize=0}
56489 [http-nio-8080-exec-5] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@6bdcc4a8], total=0, pages=0, pageNum=0, pageSize=0}
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - Start running
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - url=http://127.0.0.1:8080/service-api/course/findCourseKpoint/2
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - method=GET
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - ip=127.0.0.1
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - class_method=com.api.controller.teacher.CourseController.findClass
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args=2
57632 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - args=2
57634 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
57634 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - End run
57634 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@648342fc], total=0, pages=0, pageNum=0, pageSize=0}
57634 [http-nio-8080-exec-6] INFO  com.api.aspect.HttpAspect - response=Result{code=10000, msg='请求成功', data=[com.api.model.teaching.kpoint.CourseCatalog@648342fc], total=0, pages=0, pageNum=0, pageSize=0}
675  [main] INFO  com.api.ServiceApiApplicationTests - Starting ServiceApiApplicationTests on IFEBIUG8DTWU7X6 with PID 9560 (started by Administrator in D:\api)
675  [main] INFO  com.api.ServiceApiApplicationTests - Starting ServiceApiApplicationTests on IFEBIUG8DTWU7X6 with PID 9560 (started by Administrator in D:\api)
676  [main] INFO  com.api.ServiceApiApplicationTests - No active profile set, falling back to default profiles: default
676  [main] INFO  com.api.ServiceApiApplicationTests - No active profile set, falling back to default profiles: default
862  [main] INFO  o.s.w.c.s.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@2663e964: startup date [Mon Jul 17 16:24:28 CST 2017]; root of context hierarchy
1103 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
1678 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'managementServletContext' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.actuate.autoconfigure.EndpointWebMvcHypermediaManagementContextConfiguration; factoryMethodName=managementServletContext; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/actuate/autoconfigure/EndpointWebMvcHypermediaManagementContextConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration; factoryMethodName=managementServletContext; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/actuate/autoconfigure/EndpointWebMvcAutoConfiguration.class]]
